cod,nome,uf,lat,lon,data,mes,ano,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia
83538,DIAMANTINA ,MG,-18.23,-43.64,30/04/2008,4,2008,67.7,25.726667,16.086667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/05/2008,5,2008,79.3,23.012903,12.86129
83538,DIAMANTINA ,MG,-18.23,-43.64,30/06/2008,6,2008,1.6,21.996667,12.156667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/07/2008,7,2008,4,21.490323,10.23871
83538,DIAMANTINA ,MG,-18.23,-43.64,31/08/2008,8,2008,0.4,24.18,12.393333
83538,DIAMANTINA ,MG,-18.23,-43.64,30/09/2008,9,2008,58.1,25.29,13.283333
83538,DIAMANTINA ,MG,-18.23,-43.64,31/10/2008,10,2008,49.1,27.316129,15.95
83538,DIAMANTINA ,MG,-18.23,-43.64,30/11/2008,11,2008,284.3,24.71,16.173333
83538,DIAMANTINA ,MG,-18.23,-43.64,31/12/2008,12,2008,421.4,24.026667,15.983333
83538,DIAMANTINA ,MG,-18.23,-43.64,31/01/2009,1,2009,236,25.945161,16.793548
83538,DIAMANTINA ,MG,-18.23,-43.64,28/02/2009,2,2009,172.6,26.439286,16.896429
83538,DIAMANTINA ,MG,-18.23,-43.64,31/03/2009,3,2009,157.2,27.174194,17.248387
83538,DIAMANTINA ,MG,-18.23,-43.64,30/04/2009,4,2009,69.7,24.153333,15.55
83538,DIAMANTINA ,MG,-18.23,-43.64,31/05/2009,5,2009,1.8,22.99,13.193333
83538,DIAMANTINA ,MG,-18.23,-43.64,30/06/2009,6,2009,25.6,21.666667,12.623333
83538,DIAMANTINA ,MG,-18.23,-43.64,31/07/2009,7,2009,0.2,23.616129,12.606452
83538,DIAMANTINA ,MG,-18.23,-43.64,31/08/2009,8,2009,17.3,23.032258,13.329032
83538,DIAMANTINA ,MG,-18.23,-43.64,30/09/2009,9,2009,52.3,25.866667,17.036667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/10/2009,10,2009,405.2,24.751613,17.054839
83538,DIAMANTINA ,MG,-18.23,-43.64,30/11/2009,11,2009,92.7,26.703448,17.713793
83538,DIAMANTINA ,MG,-18.23,-43.64,31/12/2009,12,2009,276.2,25.048387,16.529032
83538,DIAMANTINA ,MG,-18.23,-43.64,31/01/2010,1,2010,75.8,27.387097,17.387097
83538,DIAMANTINA ,MG,-18.23,-43.64,28/02/2010,2,2010,36.8,28.137037,17.188889
83538,DIAMANTINA ,MG,-18.23,-43.64,31/03/2010,3,2010,152.9,26.5,17.453333
83538,DIAMANTINA ,MG,-18.23,-43.64,30/04/2010,4,2010,39.3,24.466667,15.476667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/05/2010,5,2010,63.7,23.936667,14.296667
83538,DIAMANTINA ,MG,-18.23,-43.64,30/06/2010,6,2010,11.9,21.563333,11.146667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/07/2010,7,2010,1.8,21.783871,11.706452
83538,DIAMANTINA ,MG,-18.23,-43.64,31/08/2010,8,2010,0,23.429032,10.929032
83538,DIAMANTINA ,MG,-18.23,-43.64,30/09/2010,9,2010,4.3,25.286207,13.12069
83538,DIAMANTINA ,MG,-18.23,-43.64,31/10/2010,10,2010,98.4,26.193548,15.935484
83538,DIAMANTINA ,MG,-18.23,-43.64,30/11/2010,11,2010,209.2,24.234483,16.065517
83538,DIAMANTINA ,MG,-18.23,-43.64,31/12/2010,12,2010,294.8,26.696774,17.093548
83538,DIAMANTINA ,MG,-18.23,-43.64,31/01/2011,1,2011,148.6,25.951613,16.777419
83538,DIAMANTINA ,MG,-18.23,-43.64,28/02/2011,2,2011,87.6,27.553571,16.882143
83538,DIAMANTINA ,MG,-18.23,-43.64,31/03/2011,3,2011,277.9,25.366667,16.823333
83538,DIAMANTINA ,MG,-18.23,-43.64,30/04/2011,4,2011,54.4,24.436667,15.65
83538,DIAMANTINA ,MG,-18.23,-43.64,31/05/2011,5,2011,4.4,22.854839,12.912903
83538,DIAMANTINA ,MG,-18.23,-43.64,30/06/2011,6,2011,0.3,22.216667,12.17931
83538,DIAMANTINA ,MG,-18.23,-43.64,31/07/2011,7,2011,0,22.396667,11.436667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/08/2011,8,2011,0.5,25.406667,13.096667
83538,DIAMANTINA ,MG,-18.23,-43.64,30/09/2011,9,2011,0.1,25.214286,12.496429
83538,DIAMANTINA ,MG,-18.23,-43.64,31/10/2011,10,2011,178.8,23.144828,14.586667
83538,DIAMANTINA ,MG,-18.23,-43.64,30/11/2011,11,2011,342.5,22.872414,14.362069
83538,DIAMANTINA ,MG,-18.23,-43.64,31/12/2011,12,2011,307.5,23.737931,16.106897
83538,DIAMANTINA ,MG,-18.23,-43.64,31/01/2012,1,2012,346.9,24.548387,16.148387
83538,DIAMANTINA ,MG,-18.23,-43.64,29/02/2012,2,2012,57.9,25.844828,15.910345
83538,DIAMANTINA ,MG,-18.23,-43.64,31/03/2012,3,2012,127.9,25.25,15.99
83538,DIAMANTINA ,MG,-18.23,-43.64,30/04/2012,4,2012,41.7,25.666667,15.876667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/05/2012,5,2012,66.3,21.786207,13.524138
83538,DIAMANTINA ,MG,-18.23,-43.64,30/06/2012,6,2012,19.8,22.723333,13.483333
83538,DIAMANTINA ,MG,-18.23,-43.64,31/07/2012,7,2012,2.7,22.331818,11.85
83538,DIAMANTINA ,MG,-18.23,-43.64,31/08/2012,8,2012,12.9,20.860714,11.021429
83538,DIAMANTINA ,MG,-18.23,-43.64,30/09/2012,9,2012,17.4,25.59,13.71
83538,DIAMANTINA ,MG,-18.23,-43.64,31/10/2012,10,2012,53.5,26.680769,14.903846
83538,DIAMANTINA ,MG,-18.23,-43.64,30/11/2012,11,2012,361.8,23.775,16.511111
83538,DIAMANTINA ,MG,-18.23,-43.64,31/12/2012,12,2012,112.1,27.973333,17.52
83538,DIAMANTINA ,MG,-18.23,-43.64,31/01/2013,1,2013,351.2,25.545161,16.941935
83538,DIAMANTINA ,MG,-18.23,-43.64,28/02/2013,2,2013,13.7,27.480769,16.492308
83538,DIAMANTINA ,MG,-18.23,-43.64,31/03/2013,3,2013,231.2,26.873913,17.106667
83538,DIAMANTINA ,MG,-18.23,-43.64,30/04/2013,4,2013,151.4,,14.427586
83538,DIAMANTINA ,MG,-18.23,-43.64,31/05/2013,5,2013,20.1,,13.825926
83538,DIAMANTINA ,MG,-18.23,-43.64,30/06/2013,6,2013,22.7,,13.255172
83538,DIAMANTINA ,MG,-18.23,-43.64,31/07/2013,7,2013,2.1,,12.216667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/08/2013,8,2013,2.4,,11.839286
83538,DIAMANTINA ,MG,-18.23,-43.64,30/09/2013,9,2013,38.9,,13.796667
83538,DIAMANTINA ,MG,-18.23,-43.64,31/10/2013,10,2013,74.4,,14.351724
83538,DIAMANTINA ,MG,-18.23,-43.64,30/11/2013,11,2013,190.9,,15.713793
83538,DIAMANTINA ,MG,-18.23,-43.64,31/12/2013,12,2013,514.1,,17.288889
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1970,1,1970,166.9,27.048387,18.083871
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1970,2,1970,11.7,28.15,17.514286
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1970,3,1970,133.6,28.829032,15.825806
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1970,4,1970,41,26.47,15.733333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1970,5,1970,0,26.680645,13.041935
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1970,6,1970,0,25.45,11.783333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1970,7,1970,9.1,23.019355,11.258065
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1970,8,1970,9.5,24.409677,11.477419
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1970,9,1970,28.3,26.613333,14.486667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1970,10,1970,257.8,26.7,16.396774
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1970,11,1970,303.9,26.833333,16.876667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1970,12,1970,96.8,28.6,16.574194
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1971,1,1971,93,29.277419,16.4
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1971,2,1971,34.9,29.682143,17.110714
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1971,3,1971,121.3,28.190323,17.796774
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1971,4,1971,36.4,27.176667,16.73
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1971,5,1971,5.2,25.406452,13.029032
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1971,6,1971,7.2,24.5,12.72
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1971,7,1971,1.5,23.666667,11.545455
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1971,8,1971,13.3,23.916129,11.377419
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1971,9,1971,64,25.12,13.526667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1971,10,1971,217.1,23.851613,15.583871
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1971,11,1971,531.8,24.033333,16.89
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1971,12,1971,293.3,26.23871,17.603226
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1972,1,1972,67.4,28.806452,16.235484
83488,ITAMARANDIBA ,MG,-17.85,-42.85,29/02/1972,2,1972,111.4,28.17931,17.234483
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1972,3,1972,155.5,28.335484,17.129032
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1972,4,1972,109.9,25.436667,15.36
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1972,5,1972,5.1,24.429032,12.729032
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1972,6,1972,1.1,25.16,12.563333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1972,7,1972,31.2,23.903226,12.212903
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1972,8,1972,4.6,26.412903,12.067742
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1972,9,1972,31.9,25.573333,14.423333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1972,10,1972,31.9,27.754839,16.296774
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1972,11,1972,242.3,27.5,18.653333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1972,12,1972,289.2,27.083871,17.56129
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1973,1,1973,96.7,30.551613,17.996774
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1973,2,1973,15,29.785714,19.107143
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1973,3,1973,179.3,28.580645,19.070968
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1973,4,1973,12.6,27.966667,16.953333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1973,5,1973,8.5,25.693548,14.23871
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1973,6,1973,9.1,25.686667,13.113333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1973,7,1973,3.2,24.825806,12.103226
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1973,8,1973,0,27.054839,11.490323
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1973,9,1973,9.7,26.337037,14.066667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1973,10,1973,172.8,24.941935,15.967742
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1973,11,1973,175.1,25.3,17.133333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1973,12,1973,177.5,28.270968,17.422581
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1974,1,1974,150.2,27.870968,17.222581
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1974,2,1974,56.6,28.075,16.857143
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1974,3,1974,175.4,26.567742,18.013333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1974,4,1974,7.5,26.846667,15.607143
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1974,5,1974,11.5,25.26129,14.974194
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1974,6,1974,1,23.843478,10.278261
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1974,7,1974,2.6,23.032258,9.774194
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1974,8,1974,14.1,25.206452,11.580645
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1974,9,1974,0.6,27.6,13.64
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1974,10,1974,234.5,27.525806,16.303226
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1974,11,1974,138.6,26.68,15.78
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1974,12,1974,139.5,26.387097,16.848387
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1975,1,1975,173.7,27.709677,16.767742
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1975,2,1975,87.2,29.014286,17.464286
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1975,3,1975,41.9,28.677419,17.116129
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1975,4,1975,103.9,25.08,15.933333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1975,5,1975,35.8,23.909677,12.793548
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1975,6,1975,6.9,23.656667,11.333333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1975,7,1975,7,22.567742,10.141935
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1975,8,1975,1.9,25.254839,11.316129
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1975,9,1975,4.6,26.373333,13.166667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1975,10,1975,240.7,27.322581,17.258065
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1975,11,1975,217.9,25.92,17.126667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1975,12,1975,137.1,27.203226,16.354839
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1976,1,1976,0.6,30.045161,16.058065
83488,ITAMARANDIBA ,MG,-17.85,-42.85,29/02/1976,2,1976,162.6,27.482759,17.396552
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1976,3,1976,73.5,27.896774,17.212903
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1976,4,1976,11.4,26.853333,15.3
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1976,5,1976,23.6,26.032258,14.516129
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1976,6,1976,0,25.827586,11.965517
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1976,7,1976,7.6,23.567742,11.929032
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1976,8,1976,11,25.735484,11.993548
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1976,9,1976,118.1,25.6,14.786667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1976,10,1976,80,24.496774,15.574194
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1976,11,1976,225.6,25.04,17.006667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1976,12,1976,222.8,26.496774,17.135484
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1977,1,1977,302.4,26.196774,16.574194
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1977,2,1977,40.8,26.875,17.2
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1977,3,1977,11.4,29.6,17.429032
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1977,4,1977,55,26.276667,16.89
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1977,5,1977,14.8,23.403226,13.329032
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1977,6,1977,2.2,23.396667,13.126667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1977,7,1977,2.3,24.077419,11.66129
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1977,8,1977,9.4,27.135484,12.090323
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1977,9,1977,14.6,25.14,14.566667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1977,10,1977,49.5,26.803226,15.967742
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1977,11,1977,301.7,27.483333,17.536667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1977,12,1977,206,26.796774,17.732258
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1978,1,1978,314.8,26.490323,17.66129
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1978,2,1978,220.1,26.207143,17.8
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1978,3,1978,64.1,26.548387,17.274194
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1978,4,1978,73.8,24.596667,16.166667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1978,5,1978,68.3,24.364516,14.2
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1978,6,1978,6.2,21.96,12.77
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1978,8,1978,3.3,24.458065,12.319355
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1978,9,1978,23.6,24.423333,14.493333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1978,10,1978,167.1,26.7,15.596774
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1978,11,1978,99.9,24.883333,16.506667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1978,12,1978,156.6,26.187097,17.080645
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1979,1,1979,314.3,24.804,17.388
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1979,2,1979,386,25.758333,18.333333
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1979,3,1979,166.5,26.072414,17.010345
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1979,4,1979,18.8,25.661538,15.311538
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1979,5,1979,0.2,25.469231,13.988462
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1979,6,1979,0.9,21.742857,10.82381
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1979,7,1979,5.2,22.683333,11.276667
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1979,8,1979,12,24.683333,12.93
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1979,9,1979,0.4,25.385714,14.389286
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1979,10,1979,42.5,26.22,16.31
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1979,11,1979,121.1,26.278261,17.086957
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1979,12,1979,134.5,27.345455,17.509091
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1980,1,1980,306.5,26.492857,18.292857
83488,ITAMARANDIBA ,MG,-17.85,-42.85,29/02/1980,2,1980,124.5,26.977778,17.677778
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/03/1980,3,1980,5.5,27.464,16.448
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/04/1980,4,1980,108.9,25.362963,16.996296
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/05/1980,5,1980,16.3,24.6,15.582759
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/06/1980,6,1980,20.5,21.955556,13.844444
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/07/1980,7,1980,0.5,23.569231,11.007692
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/08/1980,8,1980,2.4,24.483333,12.22
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/09/1980,9,1980,8.4,25.335714,13.982143
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/10/1980,10,1980,47.3,27.975862,14.762069
83488,ITAMARANDIBA ,MG,-17.85,-42.85,30/11/1980,11,1980,87.8,26.384615,17.069231
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/12/1980,12,1980,242.7,27.225,17.542857
83488,ITAMARANDIBA ,MG,-17.85,-42.85,31/01/1981,1,1981,401.8,27.021429,17.307143
83488,ITAMARANDIBA ,MG,-17.85,-42.85,28/02/1981,2,1981,31.6,27.169231,16.619231
